experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath
High,P_180612113450,1,24,3,14,308.3488,310.48,PosToNeg,0.06428571,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,TriangleTarget,DetectNeg,,308.9,309.32,310.06,0.3453598,0.3614215,13,High/P_180612113450/S001/visual_pointer_movement_T024.csv,High/P_180612113450/S001/collision_pointer_movement_T024.csv
High,P_180612113450,1,25,3,15,312.4571,314.5,PosToNeg,0,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,CircleTarget,DetectNeg,,312.98,313.42,314.14,0.4881349,0.4000249,14,High/P_180612113450/S001/visual_pointer_movement_T025.csv,High/P_180612113450/S001/collision_pointer_movement_T025.csv
High,P_180612113450,1,26,3,16,316.447,318.52,PosToNeg,-0.06428571,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,CircleTarget,DetectNeg,,317.02,317.44,318.1,0.4996382,0.314462,15,High/P_180612113450/S001/visual_pointer_movement_T026.csv,High/P_180612113450/S001/collision_pointer_movement_T026.csv
High,P_180612113450,1,27,3,17,320.3581,322.36,PosToNeg,-0.1285714,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectNeg,,320.8,321.28,321.92,0.4567164,0.4823751,16,High/P_180612113450/S001/visual_pointer_movement_T027.csv,High/P_180612113450/S001/collision_pointer_movement_T027.csv
High,P_180612113450,1,28,3,18,324.2719,326.38,PosToNeg,-0.1928571,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectNeg,,324.68,325.14,325.92,0.409772,0.4247471,17,High/P_180612113450/S001/visual_pointer_movement_T028.csv,High/P_180612113450/S001/collision_pointer_movement_T028.csv
High,P_180612113450,1,29,3,19,328.2982,330.52,PosToNeg,-0.2571428,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectPos,,328.82,329.28,330.04,0.4529847,0.5166457,18,High/P_180612113450/S001/visual_pointer_movement_T029.csv,High/P_180612113450/S001/collision_pointer_movement_T029.csv
High,P_180612113450,1,30,3,20,332.0498,334.06,PosToNeg,-0.3214286,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,CircleTarget,DetectPos,,332.54,332.96,333.6,0.5070909,0.3590673,19,High/P_180612113450/S001/visual_pointer_movement_T030.csv,High/P_180612113450/S001/collision_pointer_movement_T030.csv
High,P_180612113450,1,31,3,21,336.1445,337.96,PosToNeg,-0.3857143,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,336.68,337.06,337.54,0.4979264,0.3276895,20,High/P_180612113450/S001/visual_pointer_movement_T031.csv,High/P_180612113450/S001/collision_pointer_movement_T031.csv
High,P_180612113450,1,32,3,22,339.3081,341.44,PosToNeg,-0.45,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectPos,,339.86,340.32,341.06,0.3068214,0.3680936,21,High/P_180612113450/S001/visual_pointer_movement_T032.csv,High/P_180612113450/S001/collision_pointer_movement_T032.csv
High,P_180612113450,1,33,3,23,343.2914,345.54,PosToNeg,-0.5142857,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectPos,,343.76,344.2,345.14,0.3639398,0.589045,22,High/P_180612113450/S001/visual_pointer_movement_T033.csv,High/P_180612113450/S001/collision_pointer_movement_T033.csv
High,P_180612113450,1,34,3,24,347.4937,348.88,PosToNeg,-0.5785714,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,MiddleMovedEarly,,,DetectPos,IntermediateCircle,348,348.42,,0.46785,,,High/P_180612113450/S001/visual_pointer_movement_T034.csv,High/P_180612113450/S001/collision_pointer_movement_T034.csv
High,P_180612113450,1,35,3,25,351.0249,353.24,PosToNeg,-0.6428571,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectPos,,351.6,352,352.9,0.3784686,0.5108904,23,High/P_180612113450/S001/visual_pointer_movement_T035.csv,High/P_180612113450/S001/collision_pointer_movement_T035.csv
High,P_180612113450,1,36,3,26,355.0571,357.18,PosToNeg,-0.7071428,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,355.54,355.94,356.78,0.3539781,0.5289857,24,High/P_180612113450/S001/visual_pointer_movement_T036.csv,High/P_180612113450/S001/collision_pointer_movement_T036.csv
High,P_180612113450,1,37,3,27,359.0604,361.1,PosToNeg,-0.7714285,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectPos,,359.54,359.98,360.64,0.5789526,0.4719261,25,High/P_180612113450/S001/visual_pointer_movement_T037.csv,High/P_180612113450/S001/collision_pointer_movement_T037.csv
High,P_180612113450,1,38,3,28,362.9642,364.92,PosToNeg,-0.8357143,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectPos,,363.48,363.94,364.52,0.4782143,0.3585111,26,High/P_180612113450/S001/visual_pointer_movement_T038.csv,High/P_180612113450/S001/collision_pointer_movement_T038.csv
High,P_180612113450,1,39,3,29,366.8706,368.6,PosToNeg,-0.9,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,Success,FFFF00,CircleTarget,DetectPos,,367.24,367.62,368.22,0.4270441,0.3281586,27,High/P_180612113450/S001/visual_pointer_movement_T039.csv,High/P_180612113450/S001/collision_pointer_movement_T039.csv
High,P_180612113450,1,40,4,1,370.5002,372.44,Random,0.45,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectNeg,,370.98,371.42,372,0.4527764,0.3554136,28,High/P_180612113450/S001/visual_pointer_movement_T040.csv,High/P_180612113450/S001/collision_pointer_movement_T040.csv
High,P_180612113450,1,41,4,2,374.378,376.6457,Random,0,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,TimeoutMiddleMoved,,,DetectNeg,VisualPointer,375.02,375.48,376.04,0.5770993,0.511589,,High/P_180612113450/S001/visual_pointer_movement_T041.csv,High/P_180612113450/S001/collision_pointer_movement_T041.csv
High,P_180612113450,1,42,4,3,378.6008,380.68,Random,0.3214286,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,CircleTarget,DetectNeg,,379.1,379.5,380.34,0.3740424,0.5825012,29,High/P_180612113450/S001/visual_pointer_movement_T042.csv,High/P_180612113450/S001/collision_pointer_movement_T042.csv
High,P_180612113450,1,43,4,4,382.3752,384.5,Random,0.8357143,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectNeg,,382.84,383.2,384.14,0.3057441,0.5671457,30,High/P_180612113450/S001/visual_pointer_movement_T043.csv,High/P_180612113450/S001/collision_pointer_movement_T043.csv
High,P_180612113450,1,44,4,5,386.623,387.6602,Random,0.1285714,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectNeg,VisualPointer,387.16,,,0.5988912,,,High/P_180612113450/S001/visual_pointer_movement_T044.csv,High/P_180612113450/S001/collision_pointer_movement_T044.csv
High,P_180612113450,1,45,4,6,390.1703,392.24,Random,0.5142857,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,TriangleTarget,DetectNeg,,390.68,391.06,391.88,0.3023188,0.5018557,31,High/P_180612113450/S001/visual_pointer_movement_T045.csv,High/P_180612113450/S001/collision_pointer_movement_T045.csv
High,P_180612113450,1,46,4,7,394.3227,396.8891,Random,-0.1285714,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,TimeoutMiddleMoved,,,DetectNeg,VisualPointer,394.86,395.36,396.28,0.5805369,0.5903758,,High/P_180612113450/S001/visual_pointer_movement_T046.csv,High/P_180612113450/S001/collision_pointer_movement_T046.csv
High,P_180612113450,1,47,4,8,398.7419,400.78,Random,-0.1928571,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectPos,,399.26,399.74,400.36,0.4180185,0.4030171,32,High/P_180612113450/S001/visual_pointer_movement_T047.csv,High/P_180612113450/S001/collision_pointer_movement_T047.csv
High,P_180612113450,1,48,4,9,402.594,404.56,Random,0.1928571,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,TriangleTarget,DetectNeg,,403.08,403.48,404.16,0.4086725,0.4261671,33,High/P_180612113450/S001/visual_pointer_movement_T048.csv,High/P_180612113450/S001/collision_pointer_movement_T048.csv
High,P_180612113450,1,49,4,10,406.6401,407.96,Random,-0.3214286,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,MiddleMovedEarly,,,DetectPos,IntermediateCircle,407.12,407.54,,0.5966281,,,High/P_180612113450/S001/visual_pointer_movement_T049.csv,High/P_180612113450/S001/collision_pointer_movement_T049.csv
High,P_180612113450,1,50,4,11,410.3917,412.42,Random,0.6428571,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectNeg,,410.9,411.3,412.08,0.3289817,0.3776809,34,High/P_180612113450/S001/visual_pointer_movement_T050.csv,High/P_180612113450/S001/collision_pointer_movement_T050.csv
High,P_180612113450,1,51,4,12,414.3187,415.4294,Random,-0.06428571,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,414.92,,,0.3931851,,,High/P_180612113450/S001/visual_pointer_movement_T051.csv,High/P_180612113450/S001/collision_pointer_movement_T051.csv
High,P_180612113450,1,52,4,13,417.4942,418.5635,Random,0.2571428,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,418.06,,,0.4671465,,,High/P_180612113450/S001/visual_pointer_movement_T052.csv,High/P_180612113450/S001/collision_pointer_movement_T052.csv
High,P_180612113450,1,53,4,14,420.4421,422.58,Random,0.7071428,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectNeg,,420.98,421.44,422.26,0.3553054,0.4643333,35,High/P_180612113450/S001/visual_pointer_movement_T053.csv,High/P_180612113450/S001/collision_pointer_movement_T053.csv
High,P_180612113450,1,54,4,15,424.0287,426.1,Random,-0.6428571,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectPos,,424.6,425.04,425.64,0.4201089,0.3515166,36,High/P_180612113450/S001/visual_pointer_movement_T054.csv,High/P_180612113450/S001/collision_pointer_movement_T054.csv
High,P_180612113450,1,55,4,16,427.9185,430.06,Random,-0.3857143,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,FF00FF,CircleTarget,DetectPos,,428.44,428.88,429.52,0.3768075,0.5907008,37,High/P_180612113450/S001/visual_pointer_movement_T055.csv,High/P_180612113450/S001/collision_pointer_movement_T055.csv
High,P_180612113450,1,56,4,17,432.148,433.1478,Random,0.06428571,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,432.64,,,0.581764,,,High/P_180612113450/S001/visual_pointer_movement_T056.csv,High/P_180612113450/S001/collision_pointer_movement_T056.csv
High,P_180612113450,1,57,4,18,435.3569,437.34,Random,-0.7714285,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,SquareTarget,DetectPos,,435.84,436.3,436.96,0.3902386,0.3040387,38,High/P_180612113450/S001/visual_pointer_movement_T057.csv,High/P_180612113450/S001/collision_pointer_movement_T057.csv
High,P_180612113450,1,58,4,19,439.3688,441.46,Random,0.9,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,FFFF00,CircleTarget,DetectNeg,,439.94,440.4,441.16,0.4010311,0.3942301,39,High/P_180612113450/S001/visual_pointer_movement_T058.csv,High/P_180612113450/S001/collision_pointer_movement_T058.csv
High,P_180612113450,1,59,4,20,443.479,445.52,Random,0.3857143,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,FFFF00,TriangleTarget,DetectNeg,,444,444.38,445.1,0.4955722,0.4944177,40,High/P_180612113450/S001/visual_pointer_movement_T059.csv,High/P_180612113450/S001/collision_pointer_movement_T059.csv
High,P_180612113450,1,60,4,21,447.2494,448.66,Random,-0.5142857,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,MiddleMovedEarly,,,DetectPos,IntermediateCircle,447.74,448.18,,0.3235356,,,High/P_180612113450/S001/visual_pointer_movement_T060.csv,High/P_180612113450/S001/collision_pointer_movement_T060.csv
High,P_180612113450,1,61,4,22,450.5226,452.82,Random,-0.8357143,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,TriangleTarget,DetectPos,,451.12,451.58,452.44,0.4192183,0.3946339,41,High/P_180612113450/S001/visual_pointer_movement_T061.csv,High/P_180612113450/S001/collision_pointer_movement_T061.csv
High,P_180612113450,1,62,4,23,454.8711,457.28,Random,-0.5785714,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectPos,,455.44,455.92,456.8,0.3860145,0.5056676,42,High/P_180612113450/S001/visual_pointer_movement_T062.csv,High/P_180612113450/S001/collision_pointer_movement_T062.csv
High,P_180612113450,1,63,4,24,459.2849,461.44,Random,-0.7071428,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,TriangleTarget,DetectPos,,459.74,460.2,461.08,0.4632235,0.5137598,43,High/P_180612113450/S001/visual_pointer_movement_T063.csv,High/P_180612113450/S001/collision_pointer_movement_T063.csv
High,P_180612113450,1,64,4,25,462.8235,465,Random,0.7714285,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,SquareTarget,DetectNeg,,463.36,463.78,464.6,0.3613627,0.5172469,44,High/P_180612113450/S001/visual_pointer_movement_T064.csv,High/P_180612113450/S001/collision_pointer_movement_T064.csv
High,P_180612113450,1,65,4,26,466.8453,467.8877,Random,-0.2571428,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,467.38,,,0.4183096,,,High/P_180612113450/S001/visual_pointer_movement_T065.csv,High/P_180612113450/S001/collision_pointer_movement_T065.csv
High,P_180612113450,1,66,4,27,470.2739,472.58,Random,0.5785714,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,SquareTarget,DetectNeg,,470.88,471.32,472.12,0.451073,0.3029277,45,High/P_180612113450/S001/visual_pointer_movement_T066.csv,High/P_180612113450/S001/collision_pointer_movement_T066.csv
High,P_180612113450,1,67,4,28,474.5031,475.4832,Random,-0.45,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,474.98,,,0.4180783,,,High/P_180612113450/S001/visual_pointer_movement_T067.csv,High/P_180612113450/S001/collision_pointer_movement_T067.csv
High,P_180612113450,1,68,4,29,477.4616,479.72,Random,-0.9,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectPos,,478.04,478.42,479.38,0.314952,0.556583,46,High/P_180612113450/S001/visual_pointer_movement_T068.csv,High/P_180612113450/S001/collision_pointer_movement_T068.csv
High,P_180612113450,1,69,5,1,481.7224,483.76,NegToPos,-0.9,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectPos,,482.22,482.64,483.42,0.4817643,0.3855807,47,High/P_180612113450/S001/visual_pointer_movement_T069.csv,High/P_180612113450/S001/collision_pointer_movement_T069.csv
High,P_180612113450,1,70,5,2,485.675,487.78,NegToPos,-0.8357143,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,TriangleTarget,DetectPos,,486.12,486.52,487.4,0.4320177,0.5364402,48,High/P_180612113450/S001/visual_pointer_movement_T070.csv,High/P_180612113450/S001/collision_pointer_movement_T070.csv
